term,term_count,doc_count,concept
relative_hospital_wage_level,8,4,NA
relative_hospitals,8,7,NA
relative_payment_weights_payment,8,8,NA
relative_payment_weights_php,8,3,NA
relative_performance,8,8,NA
relevant_federal,8,8,NA
relevant_medicaid_ep's_scope,8,7,NA
relevant_needs,8,8,NA
relevant_specific,8,7,NA
relevant_stakeholders,8,7,NA
reliability_testing,8,5,NA
reliably_scored,8,4,NA
religion_age_national_origin,8,8,NA
religious_non_medical_health,8,7,NA
remaining_non,8,6,NA
remaining_procedures,8,8,NA
remedial_action_termination,8,5,NA
remember,8,7,NA
remission_induction,8,2,NA
remote_monitoring_monitoring_services,8,7,services
remote_monitoring_of_physiologic,8,5,NA
remote_physiologic_monitoring,8,8,NA
removal_hospital,8,8,NA
remove_cauti,8,3,NA
remove_hospitals,8,6,NA
removed_cost,8,7,NA
removed_paragraph,8,5,NA
removed_step,8,6,NA
removing_cases,8,6,NA
removing_word,8,6,NA
renal_failure,8,5,NA
rendering_of,8,8,NA
rendering_provider_field,8,8,service_provider
renewal_fees,8,5,NA
renewed_annually,8,8,NA
renumbering,8,8,NA
repair_cost,8,6,NA
replacement_mcc,8,4,NA
replacement_of_aortic_valve,8,3,NA
replacement_repair,8,7,NA
replacement_required,8,5,NA
replacing_phrase,8,8,NA
report_actual,8,8,NA
report_addition,8,4,NA
report_additional,8,8,NA
report_cahps,8,6,NA
report_cancer,8,7,NA
report_charges,8,7,NA
report_completed,8,8,NA
report_data_available_secretary,8,7,NA
report_ecqm,8,6,NA
report_includes,8,7,NA
report_interactive_feedback_patient,8,2,person
report_mips_excluded_mips,8,4,NA
report_nursing,8,7,NA
report_patient's_treating_requesting,8,4,person
report_prepared,8,8,NA
report_standardized,8,8,NA
report_via,8,6,NA
reportable_laboratory_result_reporting,8,6,NA
reported_applicable,8,8,NA
reported_claim_yes_logic,8,2,NA
reported_cost_reports,8,7,NA
reported_cy,8,8,NA
reported_percent,8,8,NA
reported_quality_data,8,4,NA
reported_records,8,4,NA
reported_state,8,8,NA
reporting_attestation,8,6,NA
reporting_data_ltch_qrp,8,5,NA
reporting_diagnosis,8,8,NA
reporting_due,8,7,NA
reporting_high_priority_measures,8,3,NA
reporting_process,8,8,NA
reporting_promoting,8,7,NA
reporting_submission,8,6,NA
reports_data,8,8,NA
reports_made,8,8,NA
reports_measures,8,4,NA
represent_patient,8,7,person
represent_substantial_clinical_improvement,8,4,NA
represents_advance_substantially_improves,8,6,NA
represents_estimated,8,5,NA
represents_key,8,8,NA
request_continuation_of_benefits,8,6,NA
request_corrections,8,5,NA
request_fair_hearing,8,7,NA
request_payer,8,6,NA
request_physician,8,5,service_provider
request_return,8,8,NA
request_voluntary,8,6,NA
request_waiver_of,8,7,NA
requested_changes,8,5,NA
requested_medical_record_documentation,8,5,NA
requested_notice,8,8,NA
requests_reconsideration_of,8,8,NA
require_eligible,8,8,NA
require_emergency,8,8,NA
require_estimated_burden_hours,8,6,NA
require_hhas_fewer_hhcahps,8,8,NA
require_hospices,8,6,NA
require_patient,8,8,person
require_presence,8,8,NA
require_qualified,8,8,NA
require_resources,8,8,NA
require_review,8,7,NA
require_skills_of,8,7,NA
require_staff,8,8,NA
require_training,8,8,NA
required_action,8,8,NA
required_application,8,8,NA
required_billing,8,8,NA
required_documents,8,7,NA
required_ecqm,8,7,NA
required_identify,8,7,NA
required_initial,8,8,NA
required_notice,8,6,NA
required_prior,8,7,NA
required_pursuant,8,7,NA
required_qualifications,8,6,NA
required_quality_data_hh,8,5,NA
required_report_section_of,8,8,NA
required_us,8,7,NA
requirement_cfr,8,7,NA
requirement_expect,8,6,NA
requirement_impose,8,6,NA
requirement_new,8,8,NA
requirement_one,8,8,NA
requirement_opos,8,6,NA
requirement_participating,8,5,NA
requirement_require,8,8,NA
requirement_set,8,8,NA
requirements_application,8,8,NA
requirements_considered,8,8,NA
requirements_contract,8,5,NA
requirements_effect,8,7,NA
requirements_finalized_rule,8,5,NA
requirements_general,8,8,NA
requirements_governing,8,8,NA
requirements_hhas,8,7,NA
requirements_hospital_must_meet,8,5,NA
requirements_hours,8,3,NA
requirements_individuals,8,8,person
requirements_long_term_care,8,7,NA
requirements_ma,8,3,NA
requirements_notice,8,8,NA
requirements_of_ltch_qrp,8,3,NA
requirements_of_rule_chip,8,8,NA
requirements_omb_control_number,8,4,NA
requirements_outpatient,8,8,services
requirements_provision,8,8,NA
requirements_rural_areas_x,8,8,NA
requirements_section_of_affordable,8,8,NA
requirements_sections,8,8,NA
requires_information,8,6,NA
requires_key_components_comprehensive,8,5,NA
requires_least_of_key,8,7,NA
requires_mco_php,8,6,NA
requires_medically,8,2,NA
requires_minutes,8,6,NA
requires_physician,8,8,service_provider
requires_providers,8,8,service_provider
requires_us_prepare_regulatory,8,7,NA
requires_written,8,8,NA
requiring_components,8,2,NA
requiring_higher,8,8,NA
requiring_minimum,8,8,NA
requiring_physician,8,7,service_provider
rescheduling,8,7,NA
research_data,8,8,NA
research_findings,8,8,NA
research_triangle_institute_international,8,8,NA
reservation,8,8,NA
reserved_code_reserved_axis,8,6,NA
reserved_rule,8,3,NA
reserved_section,8,5,NA
residence_also,8,8,NA
resident's_care,8,8,NA
resident's_comprehensive,8,7,NA
resident's_funds_valuables,8,5,NA
resident's_individual,8,7,NA
resident's_written_assessment_plan,8,8,assessment
resident_abuse,8,4,NA
resident_assessments,8,7,assessment
resident_caps,8,6,NA
resident_population,8,7,NA
residential_detoxification,8,6,NA
residential_facilities,8,6,NA
residential_multifamily,8,4,family
residential_treatment_facilities,8,8,services
residents_need,8,6,NA
residents_receive,8,7,NA
residents_resident,8,5,NA
residents_rights,8,7,dignity
resolution_of_complaint,8,7,NA
resolve_issue,8,8,NA
resource_based_system,8,8,NA
resource_intensity,8,8,NA
resources_involved_furnishing_service,8,7,NA
resources_involved_furnishing_services,8,8,services
resources_provided,8,8,NA
respect_comparability_of,8,8,NA
respect_eligible,8,6,NA
respect_home,8,7,NA
respect_individual,8,8,NA
respect_ma,8,6,NA
respect_medicare,8,7,NA
respect_patient,8,8,person
respect_payment,8,6,NA
respect_request,8,7,NA
respect_requirements,8,8,NA
respect_specific,8,8,NA
respect_treatment,8,6,services
respective_year,8,8,NA
respiratory_syndrome_coronavirus_coronavirus,8,3,NA
respite_cls,8,6,NA
respite_provided,8,6,NA
respond_request,8,8,NA
responded_public,8,8,NA
respondent_cost,8,8,NA
respondent_estimate,8,6,NA
respondent_may,8,3,NA
response_center,8,3,NA
response_comment_solicitation,8,8,NA
response_proposals,8,8,NA
response_service,8,2,NA
responses_public_comments,8,8,NA
responses_result_transport,8,2,NA
responsibilities_duties,8,8,NA
responsibility_services,8,8,services
responsible_accountable,8,7,NA
responsible_assuring,8,8,NA
responsible_coordinating_overall_care,8,3,NA
responsible_development,8,6,NA
responsible_home_health_plan,8,6,NA
responsible_patient's,8,6,person
responsible_paying,8,7,NA
responsible_persons,8,7,NA
restraint_seclusion_orders,8,6,NA
restraint_seclusion_used_manage,8,7,NA
restriction_rule,8,6,NA
restrictions_apply,8,8,NA
restructuring_of,8,7,NA
rests,8,7,NA
resubmit_claim,8,6,NA
resubmit_worksheet,8,5,NA
result_aggregate,8,8,NA
result_appropriate,8,7,NA
result_denial,8,8,NA
result_of_change,8,8,NA
result_one,8,6,NA
result_placing,8,8,NA
resulting_cost,8,8,NA
resulting_percent,8,7,NA
results_appropriate,8,8,NA
results_clinical_data_clinical,8,2,NA
results_hospitals,8,6,NA
results_increase,8,7,NA
results_individual,8,8,NA
results_measure,8,7,NA
results_measures,8,7,NA
results_ms_drg_assignment,8,6,NA
results_of_step_calculate,8,4,NA
results_of_study,8,8,NA
results_total_adjustment,8,6,NA
results_used,8,8,NA
resumption_of_care_oasis,8,7,NA
resumption_of_care_roc,8,5,NA
retaining_current,8,6,NA
retitle,8,4,NA
retraining,8,7,NA
retro,8,5,NA
retroactive_effective,8,6,NA
returning_community,8,6,NA
revalidate,8,4,NA
revalidation_of,8,4,NA
revenue_based,8,4,NA
revenues_derived,8,8,NA
review_action,8,8,NA
review_administrator,8,2,NA
review_analyze,8,7,NA
review_may,8,8,NA
review_of_cpt_code,8,8,NA
review_patient's,8,7,person
review_processes,8,7,NA
review_quality,8,8,NA
review_revise_necessary_develop,8,5,NA
review_verify,8,6,NA
reviewed_data,8,8,NA
reviewed_since,8,7,NA
reviewers_of,8,7,NA
reviewing_code,8,7,NA
reviewing_information,8,7,NA
reviewing_public,8,7,NA
revise_burden,8,2,NA
revise_regulatory_text_rule,8,4,NA
revise_update,8,8,NA
revised_rate,8,4,NA
revising_newly,8,7,NA
revising_paragraph_adding_paragraph,8,3,NA
revising_regulations,8,7,NA
revising_rule_adding_new,8,5,NA
revising_rule_state,8,7,NA
revision_of_hip_knee,8,3,NA
revisions_clarity,8,8,NA
revisions_proposed,8,8,NA
revisions_regulation,8,8,NA
revoked_medicare,8,7,NA
rh,8,6,NA
rhc_fqhcs,8,4,NA
rhc_rural_health_clinic,8,8,service_setting
rhc_services,8,6,services
rich,8,7,NA
rico_hospitals_located_u.s,8,7,NA
rico_hospitals_longer_paid,8,8,NA
right_audit,8,6,NA
right_disenroll,8,5,NA
right_land,8,4,NA
rights_including,8,7,dignity
rights_protection,8,5,dignity
rights_roles_responsibilities_of,8,8,dignity
risers,8,5,NA
risk_advanced,8,4,NA
risk_evaluation,8,8,NA
risk_factors_medicare_payment,8,6,NA
risk_factors_receive_high,8,8,NA
risk_levels,8,7,NA
risk_of_death,8,5,safety
risk_reduction_aids,8,3,NA
risk_stratified,8,6,NA
rj,8,7,NA
rl,8,6,NA
rnhci_must,8,5,NA
rolled,8,7,NA
rom,8,3,NA
room_temperature,8,7,NA
rooms_shall,8,7,NA
rosc_tsc,8,6,NA
rotary_wing_air_ambulance,8,6,NA
rothberg,8,6,NA
round_nearest,8,8,NA
routine_monitoring,8,7,NA
routines_of,8,8,NA
rti_international,8,7,NA
rts,8,2,NA
rubber,8,8,NA
ruc_hcpac_public_commenters,8,6,NA
ruc_recommended_total_time,8,4,NA
ruc_review,8,7,NA
rule_anticipate,8,8,NA
rule_believed,8,8,NA
rule_codify,8,6,NA
rule_corresponding_fiscal_year,8,8,NA
rule_d_e,8,4,NA
rule_economically_significant,8,8,NA
rule_entitled,8,8,NA
rule_establishes,8,8,NA
rule_final_rule_actions,8,8,NA
rule_following_summary_of,8,8,NA
rule_fr_address_geographic,8,8,NA
rule_fr_described,8,8,NA
rule_fr_estimated,8,8,NA
rule_fr_fy_proposed,8,8,NA
rule_fr_included,8,8,NA
rule_fr_proposed_adopt,8,8,NA
rule_geometric,8,6,NA
rule_icrs_regarding,8,3,NA
rule_identified,8,8,NA
rule_inadvertently,8,8,NA
rule_intend,8,8,NA
rule_issued,8,7,NA
rule_mips_eligible_clinician,8,6,service_provider
rule_new_rule,8,8,NA
rule_paragraph_revised_read,8,6,NA
rule_proposal,8,7,NA
rule_reflects,8,8,NA
rule_regard,8,8,NA
rule_revised_read,8,6,NA
rule_rule_e,8,3,NA
rule_rule_totals_hourly,8,8,NA
rule_rural,8,8,NA
rule_rural_reclassification,8,3,NA
rule_shall_apply,8,5,NA
rule_significant_impact_operations,8,8,NA
rule_similar,8,8,NA
rule_step,8,7,NA
rule_summary,8,8,NA
rule_use_of,8,7,NA
rule_v,8,7,NA
rule_voluntary,8,7,NA
rulemaking_fy,8,8,NA
rulemaking_report,8,7,NA
rules_allow,8,6,NA
rules_also,8,8,NA
rules_can,8,6,NA
rules_cfr,8,6,NA
rules_pursuant_section,8,5,NA
rules_r,8,8,NA
rules_regulations_governing,8,7,NA
rules_required_section_of,8,8,NA
rural_adjustment_cancer_hospital,8,8,NA
rural_community_hospitals_located,8,6,NA
rural_health_clinic_services,8,7,service_setting
rvus_global,8,6,NA
rvus_pfs,8,8,NA
s_applicable,8,7,NA
s_beneficiary,8,8,person
s_including_anesthetic_antispasmodic,8,2,NA
s_must,8,8,NA
s_providing,8,8,NA
s_responsible,8,8,NA
s_t,8,8,NA
saas,8,7,NA
safely_performed,8,8,NA
safety_network_nhsn,8,8,NA
safety_risks,8,7,NA
salaries_costs,8,5,NA
sale_scrapping,8,4,NA
sampling_process,8,4,NA
san,8,3,NA
satellite_location,8,5,NA
satisfactory_evidence_years_immediately,8,7,NA
satisfy_requirements_of_section,8,8,NA
savings_costs,8,6,NA
sbs_administrative,8,5,NA
scanning_analysis_report,8,3,NA
sch_classification,8,4,NA
sch_mdh,8,5,NA
schedule_controlled_substances,8,8,NA
schedule_hearing,8,8,NA
schedule_must,8,6,NA
schedules_ii,8,8,NA
school_staff,8,6,NA
school_system,8,8,NA
scientific_acceptability,8,8,NA
scope_applicability,8,8,NA
scope_of_service_elements,8,2,NA
scope_policy,8,8,NA
scopes_of_practice,8,6,NA
score_calculation,8,7,NA
score_equal,8,6,NA
scored_based,8,7,NA
scores_case,8,4,NA
scores_date_of_survey,8,4,NA
scores_performance,8,6,NA
scoring_apm,8,6,NA
scr_c_v_cyto,8,2,NA
screening_identifies,8,4,screening
screening_surveillance_colonoscopy,8,4,screening
screening_test,8,5,screening
scrotum,8,4,NA
sealants,8,5,NA
sealing,8,7,NA
seamless_transition,8,8,NA
searched,8,6,NA
seating_systems,8,8,NA
seats,8,6,NA
sec_community,8,8,NA
sec_following,8,8,NA
sec_physician,8,8,service_provider
sec_purposes,8,8,NA
second_claim,8,3,NA
second_later,8,6,NA
second_option,8,7,NA
second_quarter_forecast,8,3,NA
second_scenario,8,3,NA
secondary_problems,8,5,NA
secretary's_estimate_of,8,7,NA
secretary_department_of_health,8,8,NA
secretary_designate,8,8,NA
secretary_determined_final_rule,8,8,NA
secretary_increase_percent_payment,8,8,NA
secretary_may_factors_used,8,8,NA
secretary_of_state_shall,8,4,NA
secretary_pay,8,8,NA
secretary_provide_appropriate_adjustments,8,8,NA
secretary_review,8,6,NA
secretion,8,5,NA
section_additional_information,8,8,NA
section_amended_follows_revising,8,3,NA
section_billing,8,8,NA
section_drug_products_existing,8,4,NA
section_establishes,8,8,NA
section_final_rule,8,6,NA
section_gg,8,5,NA
section_i.i_of_appendix,8,3,NA
section_ii.d,8,8,NA
section_ii.e,8,8,NA
section_ii.g_of_preamble,8,7,NA
section_iii.a,8,7,NA
section_iii.g_of,8,7,NA
section_iv_of_preamble,8,7,NA
section_lists,8,8,NA
section_of_act_adjust,8,8,NA
section_of_act_annually,8,8,NA
section_of_act_establish,8,7,NA
section_of_act_governs,8,8,NA
section_of_act_indicates,8,6,NA
section_of_act_paid,8,2,NA
section_of_act_shall,8,8,NA
section_of_august_proposed,8,6,NA
section_of_cy_opps,8,7,NA
section_requires_facility,8,7,NA
section_requires_states_provide,8,5,NA
section_s_omb_control,8,8,NA
section_specify,8,7,NA
section_titled,8,5,NA
section_unless,8,8,NA
section_vi_of_addendum,8,7,NA
section_viii.d,8,8,NA
section_without,8,7,NA
sections_d,8,8,NA
sections_department,8,8,NA
sections_iii,8,7,NA
sections_of_act_establishing,8,2,NA
sections_of_act_pace,8,5,NA
sections_require,8,8,NA
secure_message_sent_using,8,6,NA
securely_transmit_electronic_versions,8,3,NA
securities_exchange,8,4,NA
security_number,8,6,NA
security_risk,8,6,NA
security_updates_necessary_correct,8,4,NA
see_consideration,8,7,NA
see_x,8,7,NA
seeking_information,8,7,NA
segmented,8,4,NA
segments,8,7,NA
select_report,8,7,NA
selecting_performance,8,6,NA
selecting_quality,8,8,NA
self_attestation,8,6,NA
self_control,8,8,NA
self_harm,8,6,NA
self_help,8,8,NA
self_nomination_applications,8,6,NA
self_selected_calendar_quarter,8,6,NA
self_selected_cqms,8,5,NA
seminars,8,7,NA
send_notices,8,3,NA
sending_email,8,6,NA
sent_electronically,8,8,NA
sent_via,8,8,NA
sentence_end_of,8,4,NA
separate_buildings,8,5,NA
separate_category,8,5,NA
separate_coding,8,7,NA
separate_document,8,7,NA
separate_opps,8,7,NA
separate_payments,8,8,NA
separate_room,8,7,NA
separate_service,8,8,NA
separately_certified,8,7,NA
separately_estimate,8,8,NA
separately_payable_procedure,8,3,NA
separation_anxiety,8,4,NA
sept_popular_name_act,8,6,NA
september_made,8,5,NA
september_omb,8,5,NA
sequence_of_adjacent_episodes,8,6,NA
sequential,8,7,NA
serious_impairment_of_body,8,7,needs
serious_risk,8,6,safety
serve_patients,8,8,person
served_waiver,8,7,NA
service_area_population_density,8,2,local_area
service_array,8,8,NA
service_bureau,8,8,NA
service_component,8,6,NA
service_components,8,8,NA
service_considered,8,8,NA
service_consistent,8,8,NA
service_dates,8,6,NA
service_definition,8,8,NA
service_delivery_system,8,8,services
service_determined,8,8,NA
service_documentation,8,8,NA
service_indirect_cost_allocator,8,4,NA
service_plan_development,8,5,plan_of_service
service_provided_within_previous,8,5,NA
service_recipient,8,7,person
service_reported,8,8,NA
service_units,8,7,NA
services_actually,8,8,services
services_ambulance,8,4,services
services_annually,8,8,services
services_another,8,8,services
services_bundled,8,8,services
services_classified_within_group,8,6,services
services_covered_medicare,8,7,services
services_covered_state_plan,8,5,services
services_described_rule,8,7,services
services_determined_relative_relationship,8,8,services
services_dialysis,8,5,services
services_enrolled,8,8,services
services_exceed,8,8,services
services_excluding,8,8,services
services_furnished_beneficiary,8,7,services
services_furnished_contract,8,6,services
services_furnished_home,8,5,services
services_furnished_medicare_beneficiaries,8,8,services
services_local,8,7,services
services_medicare_telehealth_list,8,7,services
services_original,8,7,services
services_personal,8,8,services
services_physical,8,8,services
services_provided_billed_ipps,8,2,services
services_psychiatric,8,8,services
services_purchased,8,7,services
services_referral,8,7,services
services_represented,8,8,services
services_resident,8,8,services
services_routinely,8,7,services
services_separately_billable,8,8,services
services_subsection,8,8,services
services_substance_abuse_mental,8,4,services
services_supervision,8,8,services
serving_enrollee,8,7,NA
set_capitation,8,7,NA
set_forth_rule_c,8,8,NA
set_performance,8,7,NA
set_stage,8,6,NA
set_threshold,8,7,NA
setting_benchmarks,8,3,NA
setting_incorporated_cehrt,8,4,NA
setting_qualities_of_institution,8,2,NA
setting_requirements,8,5,NA
setting_setting,8,6,NA
settings_individuals,8,6,person
settings_services,8,8,services
seven_months,8,6,NA
seventh_column,8,8,NA
several_policies,8,7,NA
several_requirements,8,8,NA
several_years_ago,8,8,NA
severe_stress,8,8,NA
severe_weather,8,8,NA
severity_of_symptoms,8,8,needs
severity_typically_minutes_spent,8,6,NA
sexual_contact,8,6,NA
shall_access,8,8,NA
shall_accompanied,8,8,NA
shall_advise,8,8,NA
shall_allowed,8,7,NA
shall_automatically,8,6,NA
shall_charge_fee,8,2,NA
shall_delegate,8,6,NA
shall_delivered,8,7,NA
shall_denied,8,8,NA
shall_describe,8,8,NA
shall_developed,8,8,NA
shall_dismiss,8,7,NA
shall_disposed_of,8,5,NA
shall_distribute,8,8,NA
shall_done,8,8,NA
shall_exercise,8,8,NA
shall_filed,8,8,NA
shall_hold,8,7,NA
shall_operate,8,8,NA
shall_performed,8,7,NA
shall_posted,8,8,NA
shall_proceed,8,6,NA
shall_promulgate_rules_establish,8,6,NA
shall_provide_copy_of,8,8,NA
shall_reimbursed,8,8,NA
shall_send,8,8,NA
shall_served,8,7,NA
share_of_responses,8,3,NA
share_room,8,6,NA
shared_savings_losses,8,4,NA
shared_savings_program_proposed,8,8,NA
shelters,8,6,NA
shingles,8,5,NA
ship,8,6,NA
shipment_of_waste,8,6,NA
shipments,8,5,NA
short_form,8,8,NA
short_period_of_time,8,8,NA
shortening,8,7,NA
shorter_period,8,7,NA
shorter_time,8,7,NA
shows_combined_effects_of,8,8,NA
shs,8,3,NA
si_assignments,8,4,NA
side_of_body,8,5,NA
sided,8,8,NA
sids,8,3,NA
sigmoidoscopy_flexible,8,4,NA
signatory,8,6,NA
signature_line,8,5,NA
signed_physician,8,8,service_provider
significant_disability,8,8,NA
