term,term_count,doc_count
last_colonoscopy,8,2
last_day_of_initial,8,7
last_three,8,5
lasted,8,8
lastly_finalized,8,7
lasts,8,7
later_close_of_business,8,8
later_days_end_of,8,6
later_june,8,8
later_preamble,8,8
law_enforcement_information_network,8,3
law_enforcement_personnel,8,5
law_enforcement_standards,8,2
law_history,8,8
law_history_add_act,8,8
law_required,8,7
law_requires,8,7
layer,8,7
lcds_ltchs,8,8
ldr_prostate_brachytherapy,8,5
lead_safe_housing_registry,8,3
learned_of,8,7
least_cases,8,7
least_consecutive,8,6
least_high,8,6
least_measures_covering_least,8,3
least_one_unique_patient,8,3
least_percent_of_patients,8,7
least_percent_of_single,8,8
least_restrictive_environment,8,8
left_heart,8,3
leg_arm,8,3
legacy_physician,8,7
legal_action,8,7
legal_fees,8,7
legal_representation,8,6
legal_rights,8,7
legally_recognized,8,7
legislative_regulatory,8,8
lend,8,8
length_of_time_of,8,8
lesion_including,8,3
less_complete_cost_report,8,5
less_comprehensive,8,6
less_discharges,8,2
less_equal_percent_of,8,6
less_feet,8,8
less_minutes,8,7
less_rating,8,6
less_seven,8,7
less_stringent,8,8
less_year_may_result,8,8
letter_requesting,8,7
level_assessments,8,4
level_e_m_visit,8,4
level_ii_hcpcs_code,8,5
level_of_complexity,8,8
levels_factor_established_secretary,8,6
lewis,8,7
lhd_cost,8,4
liability_sec,8,8
liable_cost,8,8
liaisons,8,8
libraries,8,8
license_granted,8,7
license_per,8,4
license_revocation,8,8
license_temporary,8,7
license_within,8,7
licensed_behavior_analyst,8,5
licensed_hospice,8,6
licensed_master’s,8,6
licensed_pa_mcl,8,8
licensed_physical,8,8
licensed_physician’s_assistant,8,4
licensed_seeking_licensure,8,7
licensee_article,8,4
licensee_department,8,7
licensee_members_of_household,8,6
licensee_responsible_person,8,5
licensee_shall_maintain,8,8
licenses_issued,8,6
licensing_board,8,6
licensing_regulation,8,8
licensure_certification_of_health,8,4
licensure_part,8,7
licensure_section,8,8
life_extending,8,4
lighted,8,7
like_hospital,8,5
like_hospitals,8,4
likely_cause,8,6
likely_vary,8,8
limit_based,8,8
limit_new,8,8
limit_suspend_revoke_license,8,5
limitations_of_analysis,8,4
limited_age,8,8
limited_capacity,8,8
limited_exceptions,8,8
limited_full_ms_drg,8,6
limited_level,8,7
limited_mobility,8,8
limited_patients,8,5
limited_percent,8,8
limited_review,8,7
limited_screening,8,4
limited_study,8,5
line_application,8,7
line_left_of,8,4
linear_accelerator_based_stereotactic,8,3
lines_column,8,3
lips_mucous,8,5
list_include,8,8
list_ms,8,6
list_using,8,8
listed_addendum_bb,8,6
listed_may,8,6
listed_mdhhs_website_refer,8,8
listed_mppl,8,6
live_birth_occurs,8,2
loading,8,7
local_agencies,8,8
local_emergency,8,6
local_hospital,8,7
local_level,8,8
local_monitoring,8,6
local_ordinance,8,7
localization,8,7
located_including,8,5
located_michigan,8,6
located_outside_states_district,8,5
located_rural_areas_state,8,8
location_based,8,8
locomotion_improvement,8,4
log_must,8,6
log_system,8,2
logistical,8,7
loneliness,8,2
long_individual,8,7
long_medicaid,8,7
long_state,8,8
long_term_eeg_monitoring,8,2
longer_apply,8,7
longer_appropriate,8,8
longer_exists,8,8
longstanding_cms,8,7
longstanding_opps,8,8
look_back,8,7
look_forward_continuing,8,8
loses_medicaid,8,8
low_burden,8,7
low_dose,8,6
low_functional,8,6
low_income_subsidy_race,8,8
low_volume_hospitals_fewer,8,6
lower_body,8,6
lower_overall,8,7
lowered,8,8
lt_rt,8,5
ltc_drg_relative_weight,8,8
ltch_annually_ltchs_annually,8,3
ltch_pps_payments_budget,8,3
ltch_pps_wage_index,8,3
ltch_satellite,8,5
ltch_submit,8,8
ltchs_projected_experience_increase,8,3
lumbar_injection,8,2
lumbar_spine_w_o,8,2
lungs,8,8
lupa_payments,8,6
lupa_periods,8,5
lvns,8,4
m.l,8,7
m_c_now_ma,8,5
m_sec,8,8
m_visit_code_set,8,4
m_visit_levels,8,7
ma_enrollee,8,6
ma_ep's,8,5
ma_plan_enrollees_of,8,4
ma_quality,8,4
mac_determines,8,6
mac_r_et_seq,8,8
machine_used,8,3
machinery_equipment,8,5
made_conforming,8,8
made_mdhhs,8,8
made_prior,8,6
made_state,8,8
made_subsection,8,8
magnetic_resonance_imager,8,2
mail_fax,8,8
mailing_costs,8,5
main_bronchus_via_natural,8,3
main_provider,8,4
maintain_assignment,8,6
maintain_documentation_of_drills,8,6
maintain_generally_applicable_revenue,8,5
maintain_overall,8,7
maintained_operated,8,6
maintenance_enhancement,8,7
maintenance_organizations,8,8
major_cardiothoracic,8,5
major_claims_used_establish,8,8
major_hip_knee_joint,8,3
major_issues,8,8
major_o.r,8,5
make_assumptions,8,8
make_choices,8,8
make_informed_choices,8,7
make_model,8,7
make_referral,8,8
make_revisions,8,8
make_transition,8,8
making_adjustment,8,8
making_anatomical_gift,8,3
making_available,8,7
making_difficult,8,8
making_following,8,8
making_information,8,8
male_reproductive,8,4
mammographic,8,4
mammography_screening,8,6
management_control,8,8
management_monitoring,8,5
management_process,8,7
management_service_s_beyond,8,6
management_services_clinical_staff,8,4
management_targeted,8,4
manager_must,8,7
manager_total,8,3
managers_code,8,7
managing_care,8,8
manifestations_diabetes,8,2
manifold_cylinder,8,4
manner_complies,8,8
manner_may,8,6
manner_provides,8,8
manual_instruction,8,4
manufacture_deliver,8,4
manufacture_distribution,8,6
manufacturer_specific,8,4
manufacturer’s,8,7
manuscript,8,3
many_areas,8,7
many_commenters_noted,8,8
many_eps,8,8
many_of_concerns,8,8
many_pathways,8,8
map_measure,8,8
mapping_of,8,7
march_fr,8,8
march_proposed,8,7
marilyn_tavenner_acting_administrator,8,8
market_basket_cost_weights,8,7
market_basket_increase_of,8,7
market_basket_percentage_increases,8,4
masonry,8,8
masters,8,7
mat_drugs,8,7
matching_assessments,8,4
materials_may,8,3
matters_related,8,8
matters_relating,8,8
maximal,8,6
maximum_function,8,7
maximum_functional_achievement,8,5
maximum_per,8,7
may_accomplished,8,7
may_appealed,8,7
may_arrange,8,7
may_billed_separately,8,8
may_cited,8,8
may_constitute,8,6
may_designate,8,8
may_determined,8,7
may_developed,8,8
may_dispense,8,7
may_dispensed,8,7
may_done,8,6
may_extended,8,8
may_identify,8,6
may_important,8,8
may_interim,8,8
may_low,8,8
may_necessitate,8,8
may_of_following,8,6
may_otherwise,8,8
may_otherwise_provide,8,4
may_part_of,8,8
may_provided_two_times,8,5
may_refer,8,8
may_referred,8,8
may_sent,8,7
mcc_major,8,6
mcc_measure,8,2
mcc_subgroup,8,5
mce_software,8,8
mcmahon,8,6
mco_must,8,8
mco_pihp_pahp_appeal,8,3
mco_pihp_pahp_may,8,6
mcos_pahps_pihps,8,5
md_services,8,5
mdc_ms_drg_assignments,8,4
mdc_stated,8,8
mdhhs_administrative_rule,8,6
mdhhs_bureau_of_audit,8,6
mdhhs_developed,8,8
mdhhs_directly,8,8
mdhhs_follows_medicare’s,8,8
mdhhs_ltc,8,8
mdhhs_refer_directory_appendix,8,7
mdhhs_reimbursement,8,8
mdhhs_required,8,8
mdhhs_responsible,8,8
mdhhs_specific,8,8
mdhhs_within,8,8
mdhhs_within_days,8,7
mdoc,8,2
mdpp_services_of,8,2
mean_score_of,8,3
mean_standard_deviation,8,5
meaningful_patients_providers,8,8
meaningful_use_attestation,8,6
meanings,8,8
means_committee,8,8
means_federal,8,8
means_nursing_care_facility,8,7
means_of_escape,8,3
means_one,8,5
means_person_defined_section,8,8
means_respect,8,6
means_standard,8,4
means_system,8,8
measurable_outcomes_goals,8,5
measure's_risk,8,6
measure_action,8,8
measure_appropriate,8,8
measure_changes_skin_integrity,8,8
measure_constructs,8,5
measure_development_contractors,8,3
measure_ehr_reporting_period,8,6
measure_encourage,8,7
measure_first,8,7
measure_fy_payment_determination,8,8
measure_groups,8,7
measure_hh,8,7
measure_include,8,7
measure_included_publicly_available,8,7
measure_leads_negative_unintended,8,8
measure_least,8,6
measure_longer_measure,8,6
measure_meets,8,8
measure_mrsa,8,6
measure_noted,8,8
measure_overall,8,8
measure_provider_may,8,2
measure_refer,8,7
measure_removals,8,5
measure_reported,8,7
measure_require,8,7
measure_similar,8,8
measure_topics,8,6
measure_worth,8,7
measurement_reporting,8,7
measures_ami_payment,8,8
measures_discussed_section_of,8,7
measures_finalizing,8,8
measures_focus,8,8
measures_hh_qrp,8,7
measures_hospital_oqr_program,8,8
measures_ltch_qrp,8,7
measures_need,8,5
measures_possible_inclusion_mips,8,4
measures_qcdr,8,6
measures_receive,8,6
measures_relevant,8,8
measures_removed,8,8
measures_reviewed,8,7
measures_secretary,8,8
measures_star,8,4
mechanically_altered_diet,8,2
mechanized_claims_processing_information,8,5
med_jama_study,8,8
media_campaigns,8,4
median_duration_of,8,3
median_hospital,8,6
median_hospital_level_risk,8,3
medicaid_approved,8,8
medicaid_coordination,8,4
medicaid_copayment,8,8
medicaid_designated_case_manager,8,3
medicaid_eligible_child,8,5
medicaid_eligible_days_claimed,8,2
medicaid_eps_report_six,8,5
medicaid_expansions,8,5
medicaid_guidelines,8,8
medicaid_health_plan_enrollees,8,8
medicaid_liability,8,8
medicaid_national_correct,8,7
medicaid_participating_providers_suppliers,8,7
medicaid_payer,8,7
medicaid_provider_manual_individual,8,7
medicaid_provider_manual_medicare,8,8
medicaid_provider_manual_non,8,8
medicaid_provider_manual_personal,8,8
medicaid_provider_manual_physician,8,8
medicaid_provider_manual_prior,8,8
medicaid_services_amends_cfr,8,8
medicaid_services_cms_quality,8,4
medicaid_statistical_information_system,8,5
medicaid_utilization_rate_of,8,3
medicaid_waiver,8,8
medical_abortion,8,3
medical_advice,8,8
medical_appointments,8,8
medical_centers,8,5
medical_control_authority_protocols,8,7
medical_criteria_iii,8,4
medical_director's,8,7
medical_findings,8,5
medical_group,8,4
medical_institution,8,7
medical_literature_comparative_databases,8,6
medical_marihuana_act,8,3
medical_nonmedical_emergencies,8,5
medical_record_attending_physician,8,5
medical_record_submission,8,5
medical_records_must_document,8,3
medical_service_technology_represents,8,5
medical_services_moms,8,8
medical_support,8,7
medically_underserved_areas,8,7
medicare_accreditation,8,5
medicare_beneficiary's,8,8
medicare_certified_hhas_required,8,8
medicare_conditions_of_participation,8,8
medicare_dsh_payments_otherwise,8,8
medicare_eligible_hospitals_cahs,8,6
medicare_hh_pps_effect,8,8
medicare_improvements_extension_act,8,8
medicare_inpatient_operating_costs,8,3
medicare_learning_network_mln,8,6
medicare_medicaid_providers,8,8
medicare_medicaid_services_approved,8,8
medicare_option_eligible_clinicians,8,5
medicare_part_d_drug,8,3
medicare_participants,8,5
medicare_payment_adjustments,8,8
medicare_payment_regulations_fewer,8,8
medicare_prescription_drug_improvement,8,8
medicare_private,8,8
medicare_ssi,8,6
medicare_uncompensated,8,6
medication_adherence,8,5
medications_approved,8,5
medications_may,8,8
medicine_accounting,8,7
medicine_procedures,8,7
medium_functional_level_score,8,4
medpac_medicare,8,8
meet_additional,8,8
meet_case_minimum_reporting,8,5
meet_cehrt,8,6
meet_definition_of_hospital,8,4
meet_diagnostic_criteria_specified,8,7
meet_eligibility_requirements,8,8
meet_hospital,8,8
meet_mdhhs,8,6
meet_objectives,8,8
meet_resident's,8,8
meeting_available_taking_together,8,8
meeting_new,8,8
meeting_statutory,8,8
meeting_summary_measure_evaluation,8,3
meetings_per,8,7
meets_minimum,8,7
meets_one_of,8,8
meets_one_of_following,8,8
meets_requirements_of_subsection,8,6
member_of_group,8,4
member_s,8,6
members_of_ict,8,4
membrane_oxygenation_ecmo,8,5
mental_diseases,8,7
mental_health_agencies,8,8
mental_health_code_mcl,8,3
mental_health_developmental_disabilities,8,6
mental_health_services_shall,8,7
mere,8,7
merger_of,8,6
metabolism,8,5
methadone_metabolites,8,5
method_calculating,8,8
method_ii_cah,8,4
methodology_adopted,8,7
methodology_cms,8,5
methodology_data,8,8
methodology_ensure,8,8
methodology_previously,8,7
methodology_report,8,6
methodology_specified_rule,8,5
methodology_standards_determining_payment,8,3
methodology_updating,8,7
methods_of_administration,8,7
metropolitan_statistical_areas,8,8
mg_kg,8,4
mh_sud,8,6
mh_sud_benefits,8,5
mhps_pihps,8,7
mi_choice_participant,8,5
mi_choice_waiver_services,8,3
michael_o_leavitt,8,8
michigan_board_of_pharmacy,8,7
michigan_compiled_laws_history,8,8
michigan_essential_health,8,4
michigan_gambling,8,5
michigan_health_initiative,8,4
michigan_licensed,8,8
michigan_resuscitate_procedure_act,8,7
michild_healthy,8,5
michild_healthy_michigan_plan,8,7
michild_program,8,7
might_make,8,7
might_necessary,8,6
might_need,8,7
might_used,8,7
migration_wage,8,6
mileage_rate,8,4
million_cost,8,6
million_percent,8,7
million_savings,8,6
million_threshold,8,4
min_per,8,6
minimize_burden_small_entities,8,8
minimizing_overall,8,8
minimum_data_set,8,8
minimum_information,8,7
minimum_multi_specialty_visit,8,4
minimum_of_one_year,8,8
minimum_provider,8,8
minimum_requirement,8,8
minimum_set,8,7
minimum_unadjusted_copayments,8,8
minor_child,8,8
minor_minor,8,7
minutes_assigned,8,8
minutes_prepare,8,6
mippa,8,6
mips_cqm_qcdr_ecqm,8,6
mips_eligible_clinicians_final,8,4
mips_eligible_clinicians_must,8,6
mips_eligible_clinicians_performance,8,6
mips_eligible_clinicians_report,8,7
mips_mcc,8,2
mips_payment_year_also,8,7
mips_payment_years_mips,8,5
mips_purposes,8,7
mips_quality_measures_proposed,8,5
mips_receive,8,7
mirrored,8,8
misrepresent,8,5
missed_appointments,8,8
mitigate_risk,8,8
mix_growth,8,4
mlr_reporting,8,6
mlr_reports,8,7
mm_dd_yyyy,8,5
model_budget,8,8
model_data,8,8
model_due,8,6
model_impact,8,7
model_informed_consent_form,8,3
model_test,8,5
model_uses,8,8
moderate_screening_level,8,4
modernizing,8,8
modes_of_transportation,8,7
modification_final,8,8
modification_include,8,7
modifications_necessary,8,8
modifications_proposals,8,6
modifications_regulations,8,5
modifier_description,8,6
modifier_must,8,8
modifiers_apply,8,3
modular,8,4
moms_beneficiaries,8,7
money_fund,8,6
money_penalties,8,6
monitor_patient,8,6
monitoring_auditing,8,4
monitoring_equipment,8,6
monitoring_programs,8,8
months_cost,8,8
months_experience,8,4
months_following_end_of,8,5
morbid,8,8
morbidity_mortality_weekly_report,8,5
mothers,8,8
movements,8,7
mpro,8,4
mra,8,8
mradl,8,6
mris_cardiac_catheterization,8,2
ms_drg_revenue,8,2
ms_drg_versus,8,3
ms_ltc_drg_assigned,8,3
ms_ltc_drgs_cross,8,8
msa_metropolitan_statistical_area,8,8
mspb_median,8,8
mspb_pac_hh_qrp,8,6
mspb_pac_hh_standard,8,3
mss,8,5
much_greater,8,8
much_information,8,7
much_less,8,8
multi_disciplinary,8,7
multiple_gestation,8,5
multiple_imaging_composite_apc,8,4
multiple_service,8,7
muscle_tone,8,6
muscles,8,6
musculoskeletal_system,8,4
must_adopt,8,8
must_approve,8,8
must_communicated,8,7
must_comply_requirements_of,8,8
must_demonstrated,8,8
must_either_finalized_mips,8,5
must_meet_following_criteria,8,8
must_meet_following_requirements,8,8
must_meet_requirements_of,8,8
must_part_of,8,8
must_provide_copy_of,8,8
must_registered,8,8
must_related_high,8,6
must_report_quality_measures,8,7
must_return,8,6
must_shown,8,6
must_specifically,8,8
must_utilize,8,8
mvp_candidates,8,3
n_safe_surgery_checklist,8,6
name_need_help_additional,8,8
name_title,8,8
nanotechnology,8,2
narrowed,8,6
narrowing,8,6
nasal_sinus_endoscopy_surgical,8,4
national_action,8,7
national_average_level,8,7
national_board,8,6
national_claims,8,6
national_database,8,7
national_health_expenditure_accounts,8,8
national_quality_strategy_nqs,8,8
national_standardized_amount_puerto,8,8
national_standardized_episode_payment,8,6
national_standardized_episode_rate,8,8
nationally_recognized_clinical_process,8,3
natural_single_procedure_claims,8,3
naturally_occurring,8,7
nature_scope_of,8,8
nccn,8,5
ncqa_urac,8,3
nda,8,7
nearly_of,8,8
nebraska_north,8,8
necessary_complete,8,8
necessary_effective,8,8
necessary_however,8,8
necessary_providers,8,8
necessary_reduce_site_neutral,8,3
necessities,8,8
need_comply,8,8
need_establish,8,7
need_interpreter_services,8,2
need_performed,8,8
need_present,8,8
need_recertified,8,6
need_special,8,8
need_us,8,8
needed_assistance,8,6
needed_care,8,8
needed_make,8,8
needed_provide,8,8
needed_time,8,8
needs_also,8,8
needs_desires,8,8
needs_must,8,8
needs_provide,8,6
needs_require,8,6
needs_strengths,8,6
needs_wants,8,5
negative_adjustment,8,8
negative_iwput,8,7
negative_mips_payment_adjustments,8,8
negatively_affected,8,8
negatively_impacted,8,8
neglect_exploitation,8,3
nerve_muscle,8,5
nerve_stimulator,8,7
net_hospital,8,3
networks_of,8,8
neurolytic_substances,8,2
neurostim,8,4
neutrality_estimates,8,8
neutrality_offset,8,8
neutrality_offset_amount_fy,8,7
neutrality_requirement_rule,8,3
neutrality_requirements,8,7
never_sometimes_usually_always,8,2
new_coding,8,5
new_criterion,8,8
new_equipment_item,8,5
new_existing_staff_individuals,8,8
new_methodology,8,8
new_name,8,7
new_nonpass,8,3
new_purposes,8,8
new_returning_participants_attesting,8,7
new_risk,8,6
new_rule_state,8,4
new_separately,8,7
new_skin,8,3
new_statutory,8,8
newborn's,8,6
newly_available,8,8
newly_enrolling_otps,8,8
newly_finalized_performance_standards,8,6
newly_practicing,8,4
newsletters,8,7
next_several,8,8
nf_beneficiaries,8,6
nf_hospice,8,6
nf_nursing_facility,8,8
nfac,8,4
nfpa_health_care_facilities,8,5
nfpa_nfpa,8,6
nichcy,8,5
nine_months,8,7
ninety,8,6
nitrous_oxide,8,3
non_benefit_expense,8,2
non_case_mix,8,4
non_employee,8,7
non_hospice,8,5
non_infectious_origin,8,2
non_labor_portion_yielding,8,8
